Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/bqUAAOSwSPRiek~K/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/CXYAAOSwLMJiek~M/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/wlcAAOSwyNJiek~O/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/RIEAAOSw0kBiek~P/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/EKwAAOSwbd5iek~R/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/HloAAOSwGKZiek~S/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
fender-stratocaster-modena-red-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/RIkAAOSw0kBiek~T/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,Pioneer DJ dedicated performance DJ controller rekcordbox equipment DDJ-800 PSL,Pioneer DJ dedicated performance DJ controller rekcordbox equipment DDJ-800 PSL description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1038.72,1038.72,TRUE,TRUE,,https://i.ebayimg.com/images/g/pyAAAOSwpo5gqdvm/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JfIAAOSwSrRgqdvn/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/MtgAAOSwfgZgqdvn/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JXAAAOSwDdBgqdvo/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/T6YAAOSwYV1gqdvo/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,Fender American Ultra Precision Bass Arctic Pearl,Fender American Ultra Precision Bass Arctic Pearl description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,2814.96,2814.96,TRUE,TRUE,,https://i.ebayimg.com/images/g/V84AAOSwb2RjYjqk/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ziYAAOSwH8ljYjqj/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ErsAAOSw2j9jYjqk/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/U4YAAOSw4fRjYjql/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Av4AAOSw~AFjYjqj/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/CrUAAOSwZi5jYjql/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/hKAAAOSwpsxjYjqk/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/NQsAAOSwL2BjYjqk/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/c1AAAOSwSqRjYjql/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/XcAAAOSwZU9jYjqj/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/mb8AAOSw3p1jYjql/s-l500.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
fender-american-ultra-precision-bass-arctic-pearl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GmUAAOSw6UdjYjqj/s-l500.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
suzuki-hb-100-tone-chimes-hand-bells-sound-play-hammer,SUZUKI HB-100 Tone Chimes Hand Bells Sound Play Hammer,SUZUKI HB-100 Tone Chimes Hand Bells Sound Play Hammer description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,280.88,280.88,TRUE,TRUE,,https://i.ebayimg.com/images/g/~tAAAOSwU35jZOSX/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
epiphone-electric-guitar-emily-wolfe-sheraton-stealth,Epiphone Electric Guitar Emily Wolfe Sheraton Stealth,Epiphone Electric Guitar Emily Wolfe Sheraton Stealth description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,912.23,912.23,TRUE,TRUE,,https://i.ebayimg.com/images/g/IEUAAOSwo5ZhFsfv/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
zemaitis-sew24-electric-guitar,Zemaitis SEW24 Electric Guitar,Zemaitis SEW24 Electric Guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1526.63,1526.63,TRUE,TRUE,,https://i.ebayimg.com/images/g/cKMAAOSwEmFhCBON/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2KYAAOSwGO1hCBON/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/aU8AAOSwyrZhCBOO/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/MBMAAOSwdElhCBON/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/LXoAAOSwbyhhCBOO/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Cr0AAOSwzuRhCBOO/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/s9cAAOSwPVJhCBON/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/fEcAAOSwXKNhCBON/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/j2YAAOSwSsBhCBON/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
zemaitis-sew24-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GXYAAOSw0LJhCBOO/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,Ibanez RGT 1220 PB ABS (Antique Brown Stained) 2022 Model,Ibanez RGT 1220 PB ABS (Antique Brown Stained) 2022 Model description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,2053.9,2053.9,TRUE,TRUE,,https://i.ebayimg.com/images/g/Q8oAAOSwWEpiM61R/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/LwEAAOSwcdJiM61S/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/dgQAAOSwMtJiM61S/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/IecAAOSwDxpiM61T/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/KDIAAOSwUgFiM61T/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/FwIAAOSw79xiM61U/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/piIAAOSwq7liM61U/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/aaIAAOSwZ6diM61V/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2moAAOSwF7JiM61W/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-rgt-1220-pb-abs-antique-brown-stained-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/rC0AAOSwleNiM61W/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
suzuki-hb-160-tone-chime-16-sounds-set-for-playing-sounds-53kg-with-case,SUZUKI HB-160 Tone Chime 16 sounds Set for playing sounds 5.3kg with Case,SUZUKI HB-160 Tone Chime 16 sounds Set for playing sounds 5.3kg with Case description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,541.94,541.94,TRUE,TRUE,,https://i.ebayimg.com/images/g/JGYAAOSw5ghjRTiR/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,Fender Made in Hybrid II Jazz Bass V Modena Red,Fender Made in Hybrid II Jazz Bass V Modena Red description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,838.48,838.48,TRUE,TRUE,,https://i.ebayimg.com/images/g/eqMAAOSwYx5jZzmy/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/t~wAAOSwIQRjZzmx/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/fj8AAOSwh6tjZzmz/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/tqUAAOSwucljZzmy/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/g4gAAOSw19xjZzmy/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/p1sAAOSwPfpjZzmy/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,Sadowsky Metro Express ME21 VJ5 Morado Fingerboard Solid Black ,Sadowsky Metro Express ME21 VJ5 Morado Fingerboard Solid Black  description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1033.58,1033.58,TRUE,TRUE,,https://i.ebayimg.com/images/g/0nAAAOSwljBi3jF7/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1FYAAOSw5Uxi3jF7/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/-4EAAOSwLv9i3jF7/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/28YAAOSwerFi3jF7/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/~SwAAOSwiQxi3jF7/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/xi0AAOSwUb9i3jF7/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pLsAAOSwUrhi3jF9/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/7JwAAOSwRJli3jF9/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/tTcAAOSw4cdi3jF9/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
sadowsky-metro-express-me21-vj5-morado-fingerboard-solid-black-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/r8MAAOSwAaJi3jF9/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,Fender Limited Traditional 60s Telecaster Bigsby Lake Placid Blue,Fender Limited Traditional 60s Telecaster Bigsby Lake Placid Blue description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,899.95,899.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/m4wAAOSwfztij40P/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/a0IAAOSwBP1ij40Q/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pTEAAOSwsOJij40S/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/t54AAOSwCXpij40T/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Up0AAOSwpy5ij40V/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/H6cAAOSwrn5ij40X/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/UFAAAOSwOptij40Z/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/zBwAAOSw3~pij40d/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-limited-traditional-60s-telecaster-bigsby-lake-placid-blue,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/feEAAOSwruBij40g/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,Edwards NT7 E-HR-III QM M See Thru Black Sunburst 7strings with gig bag,Edwards NT7 E-HR-III QM M See Thru Black Sunburst 7strings with gig bag description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1375.95,1375.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/DKwAAOSwo2dif4HJ/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/0aoAAOSwdLpif4HK/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Xz8AAOSw~bRif4HL/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/RKoAAOSwOGZif4HM/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/DHQAAOSwkmBif4HO/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/DBEAAOSwpk5if4HP/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
edwards-nt7-e-hr-iii-qm-m-see-thru-black-sunburst-7strings-with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ahcAAOSwANhif4HQ/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
free-the-tone-red-jasper-rj-2v-2022-model,Free The Tone RED JASPER RJ-2V 2022 model,Free The Tone RED JASPER RJ-2V 2022 model description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,307.2,307.2,TRUE,TRUE,,https://i.ebayimg.com/images/g/bSQAAOSwVoBiek6X/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
free-the-tone-red-jasper-rj-2v-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3oUAAOSwqMtiek6Y/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
free-the-tone-red-jasper-rj-2v-2022-model,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/LU4AAOSwzpxiek6Z/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
oyaide-tunami-gpx-v2-power-cable,OYAIDE TUNAMI GPX V2 power cable,OYAIDE TUNAMI GPX V2 power cable description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,199.24,199.24,TRUE,TRUE,,https://i.ebayimg.com/images/g/HosAAOSwHbZjcyCS/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,tc electronic ND-1 NOVA DELAY Guitar Effect Pedal Used Main Unit Only,tc electronic ND-1 NOVA DELAY Guitar Effect Pedal Used Main Unit Only description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,134.9,134.9,TRUE,TRUE,,https://i.ebayimg.com/images/g/V8MAAOSws0djWwJF/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pJEAAOSwARljWwJF/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/eVwAAOSwgb9jWwJF/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ix4AAOSwuHdjWwJF/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/7KoAAOSwGtJjWwJE/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
tc-electronic-nd-1-nova-delay-guitar-effect-pedal-used-main-unit-only,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/KJQAAOSwbrVjWwJF/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,Rickenbacker Model 360 Jetglo Electric Guitar,Rickenbacker Model 360 Jetglo Electric Guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,3258.71,3258.71,TRUE,TRUE,,https://i.ebayimg.com/images/g/d5oAAOSwa5hhNHyq/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Jj4AAOSwcn9hNHyp/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/vtIAAOSw~BVhNHyq/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/AqYAAOSwrcNhNHyq/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/AqgAAOSwrcNhNHyq/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/gfsAAOSwdAdhNHyp/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/oN8AAOSw62JhNHyq/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1V0AAOSwAxBhNHyq/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/EtwAAOSwR0lhNHyq/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
rickenbacker-model-360-jetglo-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/~x0AAOSwqK9hNHyq/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
